review_date,category,product_url,complaint_type,keyword,count,platform
2025-11-08,Appliances,https://www.coupang.com/vp/products/6538307136,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/6538307136,usability,오류,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/6538307136,usability,작동법,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/6657002071,defect,내구성,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/6657038743,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/6657038743,usability,조작,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/6903686367,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7235530760,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7235530760,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7235530760,usability,앱,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7235530760,usability,어플,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7235530760,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7345745988,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7398176845,usability,사용법,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7398176845,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7398176845,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7398176845,usability,조작,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7704899476,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7708840130,defect,고장,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7708840130,usability,설명서,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7708840130,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7708840130,usability,호환,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7708840130,usability,호환성,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7759296715,usability,설명서,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7759296715,usability,어댑터,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7759296715,usability,작동법,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7759296715,usability,조작,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7787800329,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/78371605,defect,불량,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/78371605,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7907934643,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7907934643,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7975473322,defect,고장,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7975473322,defect,불량,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/7975473322,transaction,택배,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8048762918,defect,뭉쳐,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8048762918,fit,아파서,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8048762918,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8048762918,usability,복잡,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8310955737,defect,고장,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8310955737,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8310955737,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8329451196,defect,고장,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8329451196,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8329451196,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8329451196,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8329451196,usability,앱,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8329451196,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8338421081,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8422669067,defect,하자,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8422669067,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8422669067,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8422669067,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8423082667,defect,하자,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8423082667,transaction,교환,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8423082667,transaction,환불,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8423082667,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8443803244,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8533738350,transaction,교환,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8542638918,defect,내구성,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8542638918,fit,피부 자극,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,defect,기스,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,defect,내구성,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,defect,흠집,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,fit,불편하다,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,usability,설명서,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8549884371,usability,어려워,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8556535642,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8574666769,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8574666769,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8574666769,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8635672856,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8635672856,usability,설치,2,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8635672856,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8635672856,usability,호환,5,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8679760551,usability,규격,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8679760551,usability,어플,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8680030286,fit,맞지않,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8680030286,transaction,택배,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8680030286,usability,규격,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8680030286,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8732687870,usability,블루투스,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8732687870,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8741255794,defect,불량,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8741255794,defect,하자,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8741255794,usability,발열,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8741255794,usability,어댑터,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8741255794,usability,연결,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8762971800,defect,고장,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8762971800,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8762971800,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8859553043,defect,파손,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8859553043,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8859553043,usability,발열,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8859553043,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8873875240,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8959275094,transaction,교환,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/8959275094,transaction,배송,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/9003957689,usability,설치,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/9025335199,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/9074728524,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/9128826497,usability,소음,1,coupang
2025-11-08,Appliances,https://www.coupang.com/vp/products/9212646374,defect,빠짐,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/2286701976,usability,설치,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/3335739,defect,뭉침,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/3335739,fit,통증,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/3335739,usability,어렵,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/5360007605,fit,거부,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/5360007605,fit,따가움,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/5360007605,fit,트러블,2,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/5360007605,fit,피부 자극,2,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/6137224723,defect,빠짐,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/6853758942,defect,불량,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/6853758942,fit,거부,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/6853758942,fit,맞지 않,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/70344363,defect,하자,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/71099341,fit,거부,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7240540008,defect,하자,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7240540008,usability,호환,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7240748317,fit,거부,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7240748317,transaction,배송,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7240748317,usability,복잡,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7608026410,defect,내구성,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7634899524,fit,피부 자극,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7792636983,usability,사용법,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7826040853,fit,알레르기,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7856198008,fit,거부,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7856198008,fit,불편하다,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/7856198008,usability,어려워,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8264966611,defect,내구성,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8264966611,transaction,처리,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8426376929,defect,내구성,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8438981038,defect,내구성,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8438981038,defect,변색,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8438981038,usability,어렵,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8453231532,transaction,배송,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8506747216,fit,너무 불편,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8541261130,defect,내구성,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8565802095,usability,어려워,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8565802095,usability,조작,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8750121452,usability,설치,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8750545509,defect,빠짐,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8803183673,defect,내구성,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/8803183673,transaction,처리,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/9192755169,defect,기스,1,coupang
2025-11-08,Baby,https://www.coupang.com/vp/products/9192873731,fit,피부 자극,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/1274079294,fit,따가움,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/2201441545,fit,가려움,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/5876661930,transaction,배송,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/6438211967,fit,트러블,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/6470528542,usability,사용법,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/6515859442,defect,하자,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/6871997469,defect,샘,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7230521636,transaction,처리,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7251215104,fit,트러블,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7251215104,transaction,배송,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7260585390,fit,따가움,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7263298920,defect,빠짐,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7263298920,fit,뾰루지,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7403226697,defect,뭉쳐,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7405989794,defect,내구성,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7828594504,defect,부러져,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/7955780764,defect,발색이 안,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/8085392984,defect,뭉침,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/8465913862,defect,찢어짐,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/8519896794,defect,하자,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/8643814713,fit,뾰루지,1,coupang
2025-11-08,Beauty,https://www.coupang.com/vp/products/8904007015,transaction,배송,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/5280142085,usability,어렵,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/62318398,fit,가려워,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/62318398,fit,설사,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/7614394023,defect,하자,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/7614394023,transaction,배송,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/7855813032,defect,터짐,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/7855813032,fit,거부,2,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/7855813032,transaction,배송,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/7925480574,usability,소음,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8020472500,fit,거부,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/813188,fit,가려움,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/813188,fit,알레르기,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/813188,fit,트러블,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/813188,fit,피부 트러블,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8253813794,transaction,반품,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8496394313,transaction,배송,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8502358478,fit,알러지,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8502358478,fit,트러블,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8595403612,defect,하자,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8595403612,fit,거부,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8595403612,transaction,처리,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8595646476,fit,거부,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8595646476,fit,설사,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8595646476,usability,어렵,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8652332995,transaction,상담,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8652332995,usability,오류,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8673047678,fit,안먹어,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8880096600,transaction,배송,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/8960115837,fit,알러지,1,coupang
2025-11-08,Pet,https://www.coupang.com/vp/products/9081556765,fit,거부,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/1271013,usability,설명서,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/1406949412,usability,어렵,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/1487745808,defect,내구성,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/1487745808,usability,조작,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/19388084,usability,소음,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/222088227,usability,설치,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/222088227,usability,어렵,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/36219,transaction,처리,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/42865153,defect,하자,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/42865153,usability,어렵,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/4522502387,defect,빠짐,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/4522502387,defect,새는,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/4522502387,defect,하자,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5258440806,fit,거부,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5258440806,usability,어려워,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5335239678,defect,고장,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5335239678,defect,내구성,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5335239678,defect,흠집,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5335239678,transaction,처리,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5335239678,usability,호환,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5335239678,usability,호환성,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/55635860,defect,내구성,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/55635860,defect,흠집,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/55635860,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/5836318883,defect,하자,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/6610541214,defect,망가져,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7328230400,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/73717138,defect,고장,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/73717138,fit,거부,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7442586610,defect,하자,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7442586610,transaction,처리,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7442586610,usability,어려워,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7708749458,defect,내구성,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7708749458,defect,변색,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7708749458,defect,파손,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7708749458,transaction,택배,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7708749458,usability,복잡,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/7708749458,usability,설명서,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8048889675,defect,터져,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8209502369,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8209502369,usability,설명서,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8369896606,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8463117870,defect,내구성,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8463117870,defect,부러져,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8463117870,fit,아파서,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8463117870,usability,어렵,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8464271449,transaction,교환,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8486025810,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8667432918,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8746509002,defect,깨져,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8746509002,transaction,교환,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8746509002,transaction,배송,1,coupang
2025-11-08,Toys,https://www.coupang.com/vp/products/8950220961,transaction,처리,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1426742,fit,안 맞아,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1426742,usability,블루투스,2,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1426742,usability,소음,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1426742,usability,연결,2,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1426742,usability,조작,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1487564106,defect,고장,2,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1487564106,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1487564106,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1593334322,defect,내구성,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/1593334322,usability,발열,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/2080574178,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/2080574178,usability,업데이트,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/2080574178,usability,연결,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/209025952,transaction,교환,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/2320560132,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/2320560132,usability,연결,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/2320560132,usability,호환,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/237906096,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/237906096,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,defect,내구성,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,defect,하자,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,usability,어렵,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,usability,조작,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4751384906,usability,호환,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/4760504199,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/6903686367,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/6903686367,defect,하자,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/6903686367,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7505816676,usability,앱,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7505816676,usability,연결,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7505816676,usability,와이파이,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7630888717,defect,불량,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7630888717,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7639113579,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7639113579,usability,어렵,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7639113579,usability,조작,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7704899476,usability,드라이버,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7704899476,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7704899476,usability,연결,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7704899476,usability,젠더,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7704899476,usability,호환,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7704899476,usability,호환성,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7708840130,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7708840130,usability,앱,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7708840130,usability,어렵,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7792486952,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7899160381,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7912196161,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7912196161,usability,어려워,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/7912196161,usability,연결,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8011306313,defect,내구성,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8011306313,usability,블루투스,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8059636788,usability,사용법,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8187823028,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8187823028,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8187823028,usability,설치,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8300194608,fit,아파요,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8304549535,usability,발열,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8308587089,defect,고장,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8308587089,transaction,배송,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8336407616,usability,어려워,1,coupang
2025-11-09,Appliances,https://www.coupang.com/vp/products/8338421081,usability,설치,1,coupang
